label,sign,accuracy,n_val
233,wake,0.3,40
21,beside,0.3548387096774194,31
95,give,0.37142857142857144,35
150,nap,0.41025641025641024,39
216,there,0.4166666666666667,36
53,cut,0.43243243243243246,37
97,go,0.46153846153846156,39
205,stay,0.47368421052631576,38
134,lips,0.475,40
225,touch,0.4864864864864865,37
149,mouth,0.48717948717948717,39
179,puppy,0.5,36
70,empty,0.5135135135135135,37
231,vacuum,0.5161290322580645,31
126,jeans,0.5263157894736842,38
12,backyard,0.5405405405405406,37
71,every,0.5405405405405406,37
11,awake,0.55,40
127,jump,0.5526315789473685,38
136,look,0.5609756097560976,41
3,all,0.5641025641025641,39
168,pencil,0.5641025641025641,39
28,book,0.5675675675675675,37
7,any,0.5714285714285714,35
235,wet,0.5789473684210527,38
215,that,0.5789473684210527,38
125,jacket,0.5882352941176471,34
18,bedroom,0.5897435897435898,39
27,boat,0.5945945945945946,37
46,close,0.5945945945945946,37
153,no,0.5945945945945946,37
135,listen,0.5952380952380952,42
232,wait,0.6,35
38,cat,0.6,40
1,after,0.6,35
20,before,0.6,35
202,snack,0.6052631578947368,38
199,sleep,0.6052631578947368,38
185,red,0.6052631578947368,38
61,down,0.6060606060606061,33
166,pajamas,0.6153846153846154,39
152,night,0.6176470588235294,34
241,will,0.6216216216216216,37
188,room,0.6216216216216216,37
160,on,0.6216216216216216,37
167,pen,0.625,40
161,open,0.6285714285714286,35
5,animal,0.6285714285714286,35
74,fall,0.631578947368421,38
190,same,0.631578947368421,38
80,finger,0.631578947368421,38
249,zipper,0.6333333333333333,30
111,hear,0.6341463414634146,41
116,hide,0.6388888888888888,36
76,fast,0.6388888888888888,36
178,pretty,0.6410256410256411,39
98,goose,0.6410256410256411,39
81,finish,0.6410256410256411,39
137,loud,0.6410256410256411,39
180,puzzle,0.6470588235294118,34
41,cheek,0.6486486486486487,37
151,napkin,0.65,40
45,clean,0.6571428571428571,35
42,child,0.6571428571428571,35
176,potty,0.6571428571428571,35
13,bad,0.6578947368421053,38
144,mitten,0.6578947368421053,38
99,grandma,0.6578947368421053,38
115,hesheit,0.6666666666666666,36
186,refrigerator,0.6666666666666666,36
139,make,0.675,40
66,dryer,0.6756756756756757,37
222,tongue,0.6756756756756757,37
170,person,0.6774193548387096,31
112,helicopter,0.6842105263157895,38
105,happy,0.6842105263157895,38
84,fish,0.6842105263157895,38
206,sticky,0.6857142857142857,35
15,bath,0.6857142857142857,35
36,car,0.6857142857142857,35
187,ride,0.6857142857142857,35
92,gift,0.6923076923076923,39
244,yes,0.6923076923076923,39
124,into,0.6944444444444444,36
107,hate,0.6944444444444444,36
64,drop,0.6944444444444444,36
154,noisy,0.6944444444444444,36
19,bee,0.7,40
6,another,0.7027027027027027,37
208,story,0.7027027027027027,37
40,chair,0.7027027027027027,37
35,can,0.7027027027027027,37
108,have,0.7058823529411765,34
201,smile,0.7105263157894737,38
22,better,0.7105263157894737,38
43,chin,0.7142857142857143,35
65,dry,0.717948717948718,39
37,carrot,0.717948717948718,39
9,arm,0.7222222222222222,36
177,pretend,0.725,40
130,lamp,0.7297297297297297,37
236,weus,0.7297297297297297,37
77,feet,0.7297297297297297,37
211,table,0.7352941176470589,34
69,elephant,0.7368421052631579,38
48,cloud,0.7368421052631579,38
93,giraffe,0.7368421052631579,38
247,yucky,0.7368421052631579,38
56,dance,0.7419354838709677,31
72,eye,0.7435897435897436,39
138,mad,0.7435897435897436,39
85,flag,0.7435897435897436,39
96,glasswindow,0.7435897435897436,39
52,cry,0.7435897435897436,39
220,time,0.75,36
164,owie,0.75,36
175,pool,0.75,36
217,think,0.75,40
181,quiet,0.75,36
67,duck,0.7560975609756098,41
248,zebra,0.7567567567567568,37
91,garbage,0.7567567567567568,37
207,store,0.7567567567567568,37
238,white,0.7567567567567568,37
143,minemy,0.7631578947368421,38
173,please,0.7631578947368421,38
0,TV,0.7631578947368421,38
227,tree,0.7631578947368421,38
14,balloon,0.7692307692307693,39
210,sun,0.7692307692307693,39
159,old,0.7692307692307693,39
24,black,0.7692307692307693,39
129,kitty,0.7692307692307693,39
17,bed,0.7714285714285715,35
109,haveto,0.7714285714285715,35
158,nuts,0.775,40
23,bird,0.775,40
128,kiss,0.775,40
200,sleepy,0.775,40
214,thankyou,0.7777777777777778,36
26,blue,0.7777777777777778,36
148,mouse,0.7804878048780488,41
147,morning,0.7837837837837838,37
192,scissors,0.7837837837837838,37
62,drawer,0.7837837837837838,37
117,high,0.7837837837837838,37
142,milk,0.7894736842105263,38
39,cereal,0.7894736842105263,38
58,dog,0.7894736842105263,38
132,like,0.7894736842105263,38
29,boy,0.7894736842105263,38
191,say,0.7894736842105263,38
246,yourself,0.7894736842105263,38
204,stairs,0.7894736842105263,38
203,snow,0.7948717948717948,39
100,grandpa,0.7948717948717948,39
174,police,0.7948717948717948,39
140,man,0.7948717948717948,39
59,doll,0.8,40
224,toothbrush,0.8,40
196,shoe,0.8055555555555556,36
229,underwear,0.8108108108108109,37
131,later,0.8157894736842105,38
141,many,0.8157894736842105,38
243,yellow,0.8157894736842105,38
226,toy,0.8157894736842105,38
94,girl,0.8157894736842105,38
121,hungry,0.8157894736842105,38
114,hen,0.8157894736842105,38
163,outside,0.8205128205128205,39
223,tooth,0.8205128205128205,39
212,talk,0.8205128205128205,39
239,who,0.825,40
57,dirty,0.8333333333333334,36
240,why,0.8333333333333334,36
171,pig,0.8378378378378378,37
54,cute,0.8421052631578947,38
89,frenchfries,0.8421052631578947,38
102,green,0.8421052631578947,38
120,hot,0.8421052631578947,38
156,not,0.8421052631578947,38
183,rain,0.8421052631578947,38
4,alligator,0.8461538461538461,39
101,grass,0.8461538461538461,39
230,up,0.8461538461538461,39
2,airplane,0.8461538461538461,39
242,wolf,0.8461538461538461,39
113,hello,0.8461538461538461,39
68,ear,0.8461538461538461,39
213,taste,0.8461538461538461,39
30,brother,0.85,40
75,farm,0.85,40
86,flower,0.85,40
245,yesterday,0.85,40
172,pizza,0.85,40
195,shirt,0.8571428571428571,35
218,thirsty,0.8611111111111112,36
197,shower,0.8648648648648649,37
157,now,0.8648648648648649,37
237,where,0.8648648648648649,37
155,nose,0.868421052631579,38
146,moon,0.868421052631579,38
234,water,0.868421052631579,38
104,hair,0.868421052631579,38
55,dad,0.868421052631579,38
169,penny,0.8717948717948718,39
133,lion,0.8717948717948718,39
219,tiger,0.8717948717948718,39
44,chocolate,0.8717948717948718,39
10,aunt,0.8717948717948718,39
47,closet,0.8717948717948718,39
25,blow,0.8717948717948718,39
122,icecream,0.875,40
83,first,0.875,40
145,mom,0.875,40
106,hat,0.8823529411764706,34
79,fine,0.8888888888888888,36
184,read,0.8888888888888888,36
123,if,0.8918918918918919,37
51,cowboy,0.8947368421052632,38
8,apple,0.8947368421052632,38
193,see,0.8974358974358975,39
87,food,0.8974358974358975,39
16,because,0.9,40
31,brown,0.9,40
165,owl,0.9,40
90,frog,0.9,40
82,fireman,0.9,40
78,find,0.9,40
50,cow,0.9,40
198,sick,0.9210526315789473,38
162,orange,0.9230769230769231,39
182,radio,0.9230769230769231,39
110,head,0.9230769230769231,39
32,bug,0.9230769230769231,39
63,drink,0.925,40
118,home,0.925,40
73,face,0.9459459459459459,37
88,for,0.9473684210526315,38
34,callonphone,0.9473684210526315,38
221,tomorrow,0.9487179487179487,39
189,sad,0.9487179487179487,39
228,uncle,0.9512195121951219,41
194,shhh,0.9512195121951219,41
60,donkey,0.9512195121951219,41
119,horse,0.9743589743589743,39
49,clown,0.9743589743589743,39
33,bye,1.0,40
103,gum,1.0,39
209,stuck,1.0,35
